Date      	File 	RT (sec)       	Area           	H2             	RT (sec)       _1	Area           _2	N2             	RT (sec)       _3	Area           _4	NH3            	Sample name
06.02.2025 08:00:54	Exp003_R150_#2674_288	19.51	12113	0	26.65	274158	26.505	38.72	1573	0.068	Stream 2 - R150
06.02.2025 08:03:54	Exp003_R150_#2674_289	19.51	12120	0	26.65	274272	26.516	38.71	1586	0.069	Stream 2 - R150
06.02.2025 08:06:54	Exp003_R150_#2674_290	19.51	12059	0	26.65	274225	26.511	38.72	1612	0.07	Stream 2 - R150
06.02.2025 08:09:54	Exp003_R150_#2674_291	19.51	12021	0	26.65	274178	26.507	38.71	1622	0.07	Stream 2 - R150
06.02.2025 08:12:54	Exp003_R150_#2674_292	19.56	14160	0	26.65	274349	26.523	38.71	1637	0.071	Stream 2 - R150
06.02.2025 08:15:54	Exp003_R150_#2674_293	19.56	14184	0	26.65	274229	26.511	38.71	1674	0.073	Stream 2 - R150
06.02.2025 08:18:54	Exp003_R150_#2674_294	19.5	11431	0	26.64	274252	26.514	38.7	1729	0.075	Stream 2 - R150
06.02.2025 08:21:54	Exp003_R150_#2674_295	19.51	12030	0	26.65	274243	26.513	38.7	1805	0.078	Stream 2 - R150
06.02.2025 08:24:55	Exp003_R150_#2674_296	19.56	14163	0	26.64	275504	26.635	38.7	1747	0.076	Stream 2 - R150
06.02.2025 08:27:55	Exp003_R150_#2674_297	19.56	14298	0	26.65	275180	26.603	38.71	1767	0.077	Stream 2 - R150
06.02.2025 08:30:55	Exp003_R150_#2674_298	19.56	14316	0	26.65	274308	26.519	38.71	1799	0.078	Stream 2 - R150
06.02.2025 08:33:55	Exp003_R150_#2674_299	19.5	11569	0	26.64	274248	26.513	38.7	1832	0.079	Stream 2 - R150
06.02.2025 08:36:55	Exp003_R150_#2674_300	19.56	14609	0	26.66	274194	26.508	38.72	1865	0.081	Stream 2 - R150
06.02.2025 08:39:55	Exp003_R150_#2674_301	19.6	16155	0	26.66	274079	26.497	38.73	1862	0.081	Stream 2 - R150
06.02.2025 08:42:55	Exp003_R150_#2674_302	19.51	12085	62	26.65	273537	26.445	38.74	1867	0.081	Stream 2 - R150
06.02.2025 08:45:55	Exp003_R150_#2674_303	19.56	14417	68	26.65	274283	26.517	38.73	2194	0.095	Stream 2 - R150
06.02.2025 08:48:55	Exp003_R150_#2674_304	19.56	14563	68	26.65	274086	26.498	38.7	3382	0.147	Stream 2 - R150
06.02.2025 08:51:55	Exp003_R150_#2674_305	19.6	16100	72	26.66	274040	26.493	38.73	2511	0.109	Stream 2 - R150
06.02.2025 08:54:56	Exp003_R150_#2674_306	19.6	16109	72	26.66	274014	26.491	38.74	2124	0.092	Stream 2 - R150
06.02.2025 08:57:56	Exp003_R150_#2674_307	19.57	14842	69	26.66	275417	26.626	38.74	1977	0.086	Stream 2 - R150
06.02.2025 09:00:56	Exp003_R150_#2674_308	19.6	16147	72	26.66	274358	26.524	38.74	1966	0.085	Stream 2 - R150
06.02.2025 09:03:56	Exp003_R150_#2674_309	19.6	16022	71	26.66	274110	26.5	38.73	2054	0.089	Stream 2 - R150
06.02.2025 09:06:56	Exp003_R150_#2674_310	19.56	14396	68	26.65	274169	26.506	38.73	2113	0.092	Stream 2 - R150
06.02.2025 09:09:56	Exp003_R150_#2674_311	19.6	16053	72	26.66	273996	26.489	38.73	2123	0.092	Stream 2 - R150
06.02.2025 09:12:56	Exp003_R150_#2674_312	19.6	16029	72	26.65	274098	26.499	38.73	2120	0.092	Stream 2 - R150
06.02.2025 09:15:56	Exp003_R150_#2674_313	19.57	14727	69	26.65	274073	26.496	38.73	2125	0.092	Stream 2 - R150
06.02.2025 09:18:57	Exp003_R150_#2674_314	19.57	14737	69	26.65	274105	26.5	38.73	2160	0.094	Stream 2 - R150
06.02.2025 09:21:57	Exp003_R150_#2674_315	19.57	14701	69	26.65	274165	26.505	38.72	2213	0.096	Stream 2 - R150
06.02.2025 09:24:57	Exp003_R150_#2674_316	19.56	14589	69	26.65	274138	26.503	38.72	2340	0.101	Stream 2 - R150
06.02.2025 09:27:57	Exp003_R150_#2674_317	19.56	14641	69	26.65	274093	26.498	38.71	2412	0.105	Stream 2 - R150
06.02.2025 09:30:57	Exp003_R150_#2674_318	19.56	14507	68	26.65	273955	26.485	38.71	2448	0.106	Stream 2 - R150
06.02.2025 09:33:57	Exp003_R150_#2674_319	19.56	14504	68	26.65	274064	26.495	38.71	2412	0.105	Stream 2 - R150
06.02.2025 09:36:57	Exp003_R150_#2674_320	19.56	14496	68	26.65	274044	26.494	38.72	2399	0.104	Stream 2 - R150
06.02.2025 09:39:57	Exp003_R150_#2674_321	19.56	14495	68	26.65	274035	26.493	38.72	2473	0.107	Stream 2 - R150
06.02.2025 09:42:57	Exp003_R150_#2674_322	19.56	14417	68	26.64	275628	26.647	38.72	2566	0.111	Stream 2 - R150
06.02.2025 09:45:57	Exp003_R150_#2674_323	19.56	14463	68	26.65	274318	26.52	38.72	2638	0.114	Stream 2 - R150
06.02.2025 09:48:57	Exp003_R150_#2674_324	19.56	14465	68	26.65	274054	26.495	38.71	2702	0.117	Stream 2 - R150
06.02.2025 09:51:58	Exp003_R150_#2674_325	19.56	14506	68	26.65	274048	26.494	38.72	2622	0.114	Stream 2 - R150
06.02.2025 09:54:58	Exp003_R150_#2674_326	19.56	14489	68	26.65	273975	26.487	38.71	2734	0.119	Stream 2 - R150
06.02.2025 09:57:58	Exp003_R150_#2674_327	19.56	14539	68	26.65	274063	26.495	38.71	2861	0.124	Stream 2 - R150
06.02.2025 10:00:58	Exp003_R150_#2674_328	19.56	14613	69	26.65	274101	26.499	38.71	2742	0.119	Stream 2 - R150
06.02.2025 10:03:58	Exp003_R150_#2674_329	19.56	14484	68	26.65	274062	26.495	38.71	2812	0.122	Stream 2 - R150
06.02.2025 10:06:58	Exp003_R150_#2674_330	19.56	14578	68	26.65	274060	26.495	38.65	2931	0.127	Stream 2 - R150
06.02.2025 10:09:59	Exp003_R150_#2674_331	19.57	14658	69	26.65	273957	26.485	38.66	2812	0.122	Stream 2 - R150
06.02.2025 10:12:58	Exp003_R150_#2674_332	19.56	14598	69	26.65	273526	26.443	38.64	3060	0.133	Stream 2 - R150
06.02.2025 10:15:59	Exp003_R150_#2674_333	19.56	14632	69	26.65	273439	26.435	38.65	3064	0.133	Stream 2 - R150
06.02.2025 10:18:58	Exp003_R150_#2674_334	19.56	14488	68	26.64	273241	26.416	38.65	3234	0.14	Stream 2 - R150
06.02.2025 10:21:59	Exp003_R150_#2674_335	19.56	14589	69	26.65	273716	26.462	38.64	3402	0.147	Stream 2 - R150
06.02.2025 10:24:59	Exp003_R150_#2674_336	19.56	14505	68	26.64	273555	26.446	38.64	3438	0.149	Stream 2 - R150
06.02.2025 10:27:59	Exp003_R150_#2674_337	19.57	14663	69	26.65	272967	26.39	38.64	3326	0.144	Stream 2 - R150
06.02.2025 10:30:59	Exp003_R150_#2674_338	19.56	14547	68	26.65	272982	26.391	38.65	3390	0.147	Stream 2 - R150
06.02.2025 10:33:59	Exp003_R150_#2674_339	19.56	14572	68	26.64	273238	26.416	38.65	3416	0.148	Stream 2 - R150
06.02.2025 10:36:59	Exp003_R150_#2674_340	19.56	14510	68	26.64	273538	26.445	38.63	3479	0.151	Stream 2 - R150
06.02.2025 10:39:59	Exp003_R150_#2674_341	19.56	14499	68	26.64	273729	26.463	38.65	3363	0.146	Stream 2 - R150
06.02.2025 10:43:00	Exp003_R150_#2674_342	19.56	14444	68	26.64	272911	26.384	38.64	3880	0.168	Stream 2 - R150
06.02.2025 10:45:59	Exp003_R150_#2674_343	19.56	14401	68	26.64	273574	26.448	38.65	3486	0.151	Stream 2 - R150
06.02.2025 10:49:00	Exp003_R150_#2674_344	19.56	14288	68	26.63	274547	26.542	38.64	3546	0.154	Stream 2 - R150
06.02.2025 10:52:00	Exp003_R150_#2674_345	19.56	14322	68	26.64	273081	26.4	38.63	3961	0.172	Stream 2 - R150
06.02.2025 10:55:00	Exp003_R150_#2674_346	19.56	14329	68	26.64	273107	26.403	38.62	4079	0.177	Stream 2 - R150
06.02.2025 10:58:00	Exp003_R150_#2674_347	19.56	14327	68	26.64	273022	26.395	38.61	4214	0.183	Stream 2 - R150
06.02.2025 11:01:00	Exp003_R150_#2674_348	19.56	14303	68	26.64	273349	26.426	38.62	3958	0.172	Stream 2 - R150
06.02.2025 11:04:01	Exp003_R150_#2674_349	19.56	14240	68	26.63	273403	26.432	38.6	4206	0.182	Stream 2 - R150
06.02.2025 11:07:01	Exp003_R150_#2674_350	19.56	14235	68	26.63	274957	26.582	38.59	4442	0.193	Stream 2 - R150
06.02.2025 11:10:01	Exp003_R150_#2674_351	19.5	11379	60	26.62	273627	26.453	38.57	4538	0.197	Stream 2 - R150
06.02.2025 11:13:00	Exp003_R150_#2674_352	19.56	14197	68	26.63	273411	26.432	38.58	4666	0.202	Stream 2 - R150
06.02.2025 11:16:01	Exp003_R150_#2674_353	19.51	11824	62	26.63	273945	26.484	38.57	4714	0.204	Stream 2 - R150
06.02.2025 11:19:01	Exp003_R150_#2674_354	19.51	11779	62	26.63	273221	26.414	38.57	4769	0.207	Stream 2 - R150
06.02.2025 11:22:01	Exp003_R150_#2674_355	19.51	11807	62	26.63	273372	26.429	38.56	4864	0.211	Stream 2 - R150
06.02.2025 11:25:01	Exp003_R150_#2674_356	19.5	11630	61	26.62	274001	26.489	38.55	5047	0.219	Stream 2 - R150
06.02.2025 11:28:01	Exp003_R150_#2674_357	19.5	11635	61	26.62	273265	26.418	38.55	5173	0.224	Stream 2 - R150
06.02.2025 11:31:01	Exp003_R150_#2674_358	19.5	11573	61	26.62	273431	26.434	38.55	5205	0.226	Stream 2 - R150
06.02.2025 11:34:01	Exp003_R150_#2674_359	19.5	11516	61	26.62	274696	26.557	38.54	4767	0.207	Stream 2 - R150
06.02.2025 11:37:01	Exp003_R150_#2674_360	19.5	11593	61	26.62	273152	26.407	38.58	5352	0.232	Stream 2 - R150
06.02.2025 11:40:01	Exp003_R150_#2674_361	19.5	11564	61	26.62	273882	26.478	38.57	5349	0.232	Stream 2 - R150
06.02.2025 11:43:02	Exp003_R150_#2674_362	19.5	11551	61	26.62	273248	26.417	38.58	5529	0.24	Stream 2 - R150
06.02.2025 11:46:02	Exp003_R150_#2674_363	19.5	11509	61	26.62	273547	26.446	38.58	5654	0.245	Stream 2 - R150
06.02.2025 11:49:02	Exp003_R150_#2674_364	19.5	11518	61	26.62	273421	26.433	38.58	5831	0.253	Stream 2 - R150
06.02.2025 11:52:02	Exp003_R150_#2674_365	19.5	11537	61	26.62	273205	26.413	38.59	6058	0.263	Stream 2 - R150
06.02.2025 11:55:02	Exp003_R150_#2674_366	19.5	11507	61	26.62	273080	26.4	38.58	6236	0.27	Stream 2 - R150
06.02.2025 11:58:02	Exp003_R150_#2674_367	19.5	11601	61	26.62	273830	26.473	38.59	5900	0.256	Stream 2 - R150
06.02.2025 12:01:02	Exp003_R150_#2674_368	19.55	14065	67	26.62	274499	26.538	38.58	6171	0.268	Stream 2 - R150
06.02.2025 12:04:02	Exp003_R150_#2674_369	19.55	14124	67	26.62	273491	26.44	38.6	6005	0.26	Stream 2 - R150
06.02.2025 12:07:03	Exp003_R150_#2674_370	19.56	14207	68	26.63	273239	26.416	38.59	6713	0.291	Stream 2 - R150
06.02.2025 12:10:03	Exp003_R150_#2674_371	19.56	14358	68	26.63	273052	26.398	38.6	6981	0.303	Stream 2 - R150
06.02.2025 12:13:02	Exp003_R150_#2674_372	19.56	14414	68	26.63	273591	26.45	38.61	6690	0.29	Stream 2 - R150
06.02.2025 12:16:03	Exp003_R150_#2674_373	19.56	14537	68	26.64	273124	26.405	38.61	7181	0.311	Stream 2 - R150
06.02.2025 12:19:03	Exp003_R150_#2674_374	19.57	14659	69	26.64	272857	26.379	38.61	7445	0.323	Stream 2 - R150
06.02.2025 12:22:03	Exp003_R150_#2674_375	19.6	16035	72	26.64	273001	26.393	38.61	7925	0.344	Stream 2 - R150
06.02.2025 12:25:03	Exp003_R150_#2674_376	19.6	16057	72	26.64	272896	26.383	38.61	7878	0.342	Stream 2 - R150
06.02.2025 12:28:03	Exp003_R150_#2674_377	19.6	16224	72	26.64	274427	26.531	38.62	7489	0.325	Stream 2 - R150
06.02.2025 12:31:03	Exp003_R150_#2674_378	19.56	14226	68	26.63	272921	26.385	38.63	8471	0.367	Stream 2 - R150
06.02.2025 12:34:03	Exp003_R150_#2674_379	19.56	14354	68	26.63	272836	26.377	38.63	8637	0.374	Stream 2 - R150
06.02.2025 12:37:03	Exp003_R150_#2674_380	19.56	14381	68	26.63	274013	26.491	38.64	8226	0.357	Stream 2 - R150
06.02.2025 12:40:04	Exp003_R150_#2674_381	19.56	14318	68	26.63	273095	26.402	38.64	8801	0.382	Stream 2 - R150
06.02.2025 12:43:03	Exp003_R150_#2674_382	19.51	11804	62	26.62	273898	26.479	38.61	9369	0.406	Stream 2 - R150
06.02.2025 12:46:04	Exp003_R150_#2674_383	19.5	11457	61	26.61	273354	26.427	38.62	9536	0.413	Stream 2 - R150
06.02.2025 12:49:04	Exp003_R150_#2674_384	19.49	11184	60	26.6	273862	26.476	38.6	9517	0.413	Stream 2 - R150
06.02.2025 12:52:04	Exp003_R150_#2674_385	19.44	8681	53	26.6	272823	26.376	38.6	10523	0.456	Stream 2 - R150
06.02.2025 12:55:04	Exp003_R150_#2674_386	19.43	8524	53	26.59	273801	26.47	38.59	10036	0.435	Stream 2 - R150
06.02.2025 12:58:04	Exp003_R150_#2674_387	19.5	11431	61	26.61	273482	26.439	38.56	10706	0.464	Stream 2 - R150
06.02.2025 13:01:04	Exp003_R150_#2674_388	19.5	11305	60	26.61	272770	26.37	38.55	11393	0.494	Stream 2 - R150
06.02.2025 13:04:04	Exp003_R150_#2674_389	19.44	8857	54	26.6	274464	26.534	38.54	10730	0.465	Stream 2 - R150
06.02.2025 13:07:04	Exp003_R150_#2674_390	19.43	8632	53	26.59	273092	26.402	38.54	11425	0.495	Stream 2 - R150
06.02.2025 13:10:05	Exp003_R150_#2674_391	19.43	8434	53	26.59	273793	26.469	38.52	10766	0.467	Stream 2 - R150
06.02.2025 13:13:05	Exp003_R150_#2674_392	19.5	11377	60	26.61	273839	26.474	38.53	8940	0.388	Stream 2 - R150
06.02.2025 13:16:05	Exp003_R150_#2674_393	19.43	8488	53	26.59	273876	26.477	38.51	9656	0.419	Stream 2 - R150
06.02.2025 13:19:05	Exp003_R150_#2674_394	19.44	8690	53	26.6	273869	26.477	38.5	10405	0.451	Stream 2 - R150
06.02.2025 13:22:06	Exp003_R150_#2674_395	19.43	8551	53	26.59	273857	26.475	38.53	11252	0.488	Stream 2 - R150
06.02.2025 13:25:05	Exp003_R150_#2674_396	19.38	6946	44	26.58	273859	26.476	38.51	11660	0.506	Stream 2 - R150
06.02.2025 13:28:05	Exp003_R150_#2674_397	19.5	11340	60	26.6	273706	26.461	38.5	12197	0.529	Stream 2 - R150
06.02.2025 13:31:05	Exp003_R150_#2674_398	19.49	11202	60	26.6	273583	26.449	38.48	12964	0.562	Stream 2 - R150
06.02.2025 13:34:05	Exp003_R150_#2674_399	19.44	8666	53	26.59	273569	26.448	38.51	13738	0.596	Stream 2 - R150
06.02.2025 13:37:06	Exp003_R150_#2674_400	19.43	8576	53	26.59	273449	26.436	38.5	14577	0.632	Stream 2 - R150
06.02.2025 13:40:06	Exp003_R150_#2674_401	19.43	8444	53	26.58	273530	26.444	38.48	15393	0.667	Stream 2 - R150
06.02.2025 13:43:06	Exp003_R150_#2674_402	19.5	11472	61	26.61	273414	26.433	38.47	16029	0.695	Stream 2 - R150
06.02.2025 13:46:06	Exp003_R150_#2674_403	19.5	11351	60	26.6	273319	26.423	38.47	16407	0.711	Stream 2 - R150
06.02.2025 13:49:06	Exp003_R150_#2674_404	19.49	11228	60	26.6	273193	26.411	38.5	17112	0.742	Stream 2 - R150
06.02.2025 13:52:06	Exp003_R150_#2674_405	19.44	8669	53	26.59	273159	26.408	38.49	17713	0.768	Stream 2 - R150
06.02.2025 13:55:06	Exp003_R150_#2674_406	19.43	8627	53	26.59	273335	26.425	38.48	18190	0.789	Stream 2 - R150
06.02.2025 13:58:06	Exp003_R150_#2674_407	19.43	8547	53	26.59	273204	26.412	38.46	18890	0.819	Stream 2 - R150
06.02.2025 14:01:06	Exp003_R150_#2674_408	19.5	11527	61	26.61	273428	26.434	38.5	18631	0.808	Stream 2 - R150
06.02.2025 14:04:07	Exp003_R150_#2674_409	19.5	11418	61	26.6	273300	26.422	38.49	18928	0.821	Stream 2 - R150
06.02.2025 14:07:06	Exp003_R150_#2674_410	19.49	11249	60	26.6	273336	26.425	38.48	19227	0.834	Stream 2 - R150
06.02.2025 14:10:07	Exp003_R150_#2674_411	19.44	8682	53	26.59	273227	26.415	38.47	19666	0.853	Stream 2 - R150
06.02.2025 14:13:07	Exp003_R150_#2674_412	19.43	8622	53	26.59	272866	26.38	38.46	20419	0.885	Stream 2 - R150
06.02.2025 14:16:07	Exp003_R150_#2674_413	19.43	8501	53	26.58	273071	26.4	38.46	21250	0.921	Stream 2 - R150
06.02.2025 14:19:07	Exp003_R150_#2674_414	19.5	11456	61	26.6	272699	26.364	38.49	21871	0.948	Stream 2 - R150
06.02.2025 14:22:07	Exp003_R150_#2674_415	19.5	11290	60	26.6	272773	26.371	38.48	22591	0.98	Stream 2 - R150
06.02.2025 14:25:07	Exp003_R150_#2674_416	19.49	11204	60	26.59	272647	26.359	38.47	23536	1.02	Stream 2 - R150
06.02.2025 14:28:07	Exp003_R150_#2674_417	19.44	8779	54	26.59	272775	26.371	38.46	24215	1.05	Stream 2 - R150
06.02.2025 14:31:07	Exp003_R150_#2674_418	19.43	8622	53	26.59	272748	26.368	38.45	25082	1.088	Stream 2 - R150
06.02.2025 14:34:08	Exp003_R150_#2674_419	19.43	8451	53	26.58	272709	26.365	38.44	26153	1.134	Stream 2 - R150
06.02.2025 14:37:08	Exp003_R150_#2674_420	19.5	11366	60	26.6	272627	26.357	38.42	27269	1.182	Stream 2 - R150
06.02.2025 14:40:08	Exp003_R150_#2674_421	19.5	11332	60	26.6	272475	26.342	38.46	28297	1.227	Stream 2 - R150
06.02.2025 14:43:08	Exp003_R150_#2674_422	19.49	11150	60	26.59	272262	26.321	38.45	31085	1.348	Stream 2 - R150
06.02.2025 14:46:08	Exp003_R150_#2674_423	19.44	8658	53	26.58	272402	26.335	38.44	31033	1.346	Stream 2 - R150
06.02.2025 14:49:08	Exp003_R150_#2674_424	19.43	8565	53	26.58	272339	26.329	38.43	31550	1.368	Stream 2 - R150
06.02.2025 14:52:08	Exp003_R150_#2674_425	19.43	8472	53	26.58	272434	26.338	38.42	31918	1.384	Stream 2 - R150
06.02.2025 14:55:08	Exp003_R150_#2674_426	19.5	11405	61	26.6	272136	26.309	38.41	32543	1.411	Stream 2 - R150
06.02.2025 14:58:09	Exp003_R150_#2674_427	19.5	11352	60	26.59	272197	26.315	38.45	33378	1.447	Stream 2 - R150
06.02.2025 15:01:08	Exp003_R150_#2674_428	19.5	11303	60	26.59	272057	26.302	38.45	34400	1.492	Stream 2 - R150
06.02.2025 15:04:08	Exp003_R150_#2674_429	19.5	11264	60	26.59	271996	26.296	38.44	35385	1.534	Stream 2 - R150
06.02.2025 15:07:08	Exp003_R150_#2674_430	19.43	8581	53	26.58	271965	26.293	38.42	36573	1.586	Stream 2 - R150
06.02.2025 15:10:09	Exp003_R150_#2674_431	19.49	11115	60	26.59	271916	26.288	38.42	38071	1.651	Stream 2 - R150
06.02.2025 15:13:09	Exp003_R150_#2674_432	19.49	11118	60	26.59	271776	26.274	38.42	39661	1.72	Stream 2 - R150
